# source: REQUEST-941-APPLICATION-ATTACK-XSS.conf	(regenerate: python .claude/skills/crs-retrieve-analyze/tools/build_rule_index.py)
id	file	line	phase	pl	variables	operator	transforms	chain	severity	tags	msg
941230	REQUEST-941-APPLICATION-ATTACK-XSS.conf	424	2	1	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|REQUEST_FILENAME|XML:/*	@rx	none,utf8toUnicode,urlDecodeUni,htmlEntityDecode,jsDecode,cssDecode,removeNulls	0	CRITICAL	application-multi language-multi platform-internet-explorer attack-xss	IE XSS Filters - Attack Detected
941240	REQUEST-941-APPLICATION-ATTACK-XSS.conf	447	2	1	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|REQUEST_FILENAME|XML:/*	@rx	none,utf8toUnicode,urlDecodeUni,htmlEntityDecode,jsDecode,cssDecode,lowercase,removeNulls	0	CRITICAL	application-multi language-multi platform-internet-explorer attack-xss	IE XSS Filters - Attack Detected
941250	REQUEST-941-APPLICATION-ATTACK-XSS.conf	470	2	1	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|REQUEST_FILENAME|XML:/*	@rx	none,utf8toUnicode,urlDecodeUni,htmlEntityDecode,jsDecode,cssDecode,removeNulls	0	CRITICAL	application-multi language-multi platform-internet-explorer attack-xss	IE XSS Filters - Attack Detected
941260	REQUEST-941-APPLICATION-ATTACK-XSS.conf	493	2	1	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|REQUEST_FILENAME|XML:/*	@rx	none,utf8toUnicode,urlDecodeUni,htmlEntityDecode,jsDecode,cssDecode,removeNulls	0	CRITICAL	application-multi language-multi platform-internet-explorer attack-xss	IE XSS Filters - Attack Detected
941270	REQUEST-941-APPLICATION-ATTACK-XSS.conf	516	2	1	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|REQUEST_FILENAME|XML:/*	@rx	none,utf8toUnicode,urlDecodeUni,htmlEntityDecode,jsDecode,cssDecode,removeNulls	0	CRITICAL	application-multi language-multi platform-internet-explorer attack-xss	IE XSS Filters - Attack Detected
941280	REQUEST-941-APPLICATION-ATTACK-XSS.conf	539	2	1	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|REQUEST_FILENAME|XML:/*	@rx	none,utf8toUnicode,urlDecodeUni,htmlEntityDecode,jsDecode,cssDecode,removeNulls	0	CRITICAL	application-multi language-multi platform-internet-explorer attack-xss	IE XSS Filters - Attack Detected
941290	REQUEST-941-APPLICATION-ATTACK-XSS.conf	562	2	1	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|REQUEST_FILENAME|XML:/*	@rx	none,utf8toUnicode,urlDecodeUni,htmlEntityDecode,jsDecode,cssDecode,removeNulls	0	CRITICAL	application-multi language-multi platform-internet-explorer attack-xss	IE XSS Filters - Attack Detected
941300	REQUEST-941-APPLICATION-ATTACK-XSS.conf	585	2	1	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|REQUEST_FILENAME|XML:/*	@rx	none,utf8toUnicode,urlDecodeUni,htmlEntityDecode,jsDecode,cssDecode,removeNulls	0	CRITICAL	application-multi language-multi platform-internet-explorer attack-xss	IE XSS Filters - Attack Detected
941310	REQUEST-941-APPLICATION-ATTACK-XSS.conf	646	2	1	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|REQUEST_FILENAME|XML:/*	@rx	none,lowercase,urlDecodeUni,htmlEntityDecode,jsDecode	1	CRITICAL	application-multi language-multi platform-tomcat attack-xss	US-ASCII Malformed Encoding XSS Filter - Attack Detected
941350	REQUEST-941-APPLICATION-ATTACK-XSS.conf	676	2	1	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|REQUEST_FILENAME|XML:/*	@rx	none,urlDecodeUni,htmlEntityDecode,jsDecode	0	CRITICAL	application-multi language-multi platform-internet-explorer attack-xss	UTF-7 Encoding IE XSS - Attack Detected
941360	REQUEST-941-APPLICATION-ATTACK-XSS.conf	720	2	1	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|REQUEST_FILENAME|XML:/*	@rx	none	0	CRITICAL	application-multi language-multi attack-xss	JSFuck / Hieroglyphy obfuscation detected
941370	REQUEST-941-APPLICATION-ATTACK-XSS.conf	753	2	1	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS|REQUEST_FILENAME|XML:/*	@rx	none,urlDecodeUni,compressWhitespace	0	CRITICAL	application-multi language-multi attack-xss	JavaScript global variable found
941390	REQUEST-941-APPLICATION-ATTACK-XSS.conf	785	2	1	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|REQUEST_FILENAME|XML:/*	@rx	none,htmlEntityDecode,jsDecode	0	CRITICAL	application-multi language-multi platform-nodejs attack-xss	Javascript method detected
941400	REQUEST-941-APPLICATION-ATTACK-XSS.conf	822	2	1	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|REQUEST_FILENAME|XML:/*	@rx	none,urlDecodeUni,compressWhitespace	0	CRITICAL	application-multi language-multi attack-xss	XSS JavaScript function without parentheses
941101	REQUEST-941-APPLICATION-ATTACK-XSS.conf	853	1	2	REQUEST_FILENAME|REQUEST_HEADERS:Referer	@detectXSS	none,utf8toUnicode,urlDecodeUni,htmlEntityDecode,jsDecode,cssDecode,removeNulls	0	CRITICAL	application-multi language-multi platform-multi attack-xss	XSS Attack Detected via libinjection
941150	REQUEST-941-APPLICATION-ATTACK-XSS.conf	880	2	2	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|REQUEST_HEADERS:User-Agent|ARGS_NAMES|ARGS|REQUEST_FILENAME|XML:/*	@rx	none,utf8toUnicode,urlDecodeUni,htmlEntityDecode,jsDecode,cssDecode,removeNulls	0	CRITICAL	application-multi language-multi platform-multi attack-xss	XSS Filter - Category 5: Disallowed HTML Attributes
941181	REQUEST-941-APPLICATION-ATTACK-XSS.conf	909	2	2	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|REQUEST_FILENAME|XML:/*	@contains	none,utf8toUnicode,urlDecodeUni,htmlEntityDecode,jsDecode,cssDecode,lowercase,removeNulls	0	CRITICAL	application-multi language-multi platform-multi attack-xss	Node-Validator Deny List Keywords
941320	REQUEST-941-APPLICATION-ATTACK-XSS.conf	1002	2	2	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|REQUEST_FILENAME|XML:/*	@rx	none,jsDecode,lowercase	0	CRITICAL	application-multi language-multi platform-multi attack-xss	Possible XSS Attack Detected - HTML Tag Handler
941330	REQUEST-941-APPLICATION-ATTACK-XSS.conf	1029	2	2	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|REQUEST_FILENAME|XML:/*	@rx	none,htmlEntityDecode,compressWhitespace	0	CRITICAL	application-multi language-multi platform-multi attack-xss	IE XSS Filters - Attack Detected
941340	REQUEST-941-APPLICATION-ATTACK-XSS.conf	1054	2	2	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|REQUEST_FILENAME|XML:/*	@rx	none,htmlEntityDecode,compressWhitespace	0	CRITICAL	application-multi language-multi platform-multi attack-xss	IE XSS Filters - Attack Detected
941380	REQUEST-941-APPLICATION-ATTACK-XSS.conf	1089	2	2	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|REQUEST_FILENAME|XML:/*	@rx	none	0	CRITICAL	application-multi language-multi attack-xss	AngularJS client side template injection detected
