# source: REQUEST-932-APPLICATION-ATTACK-RCE.conf	(regenerate: python .claude/skills/crs-retrieve-analyze/tools/build_rule_index.py)
id	file	line	phase	pl	variables	operator	transforms	chain	severity	tags	msg
932175	REQUEST-932-APPLICATION-ATTACK-RCE.conf	795	2	1	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|XML:/*	@rx	none	0	CRITICAL	application-multi language-shell platform-unix attack-rce	Remote Command Execution: Unix shell alias invocation
932180	REQUEST-932-APPLICATION-ATTACK-RCE.conf	833	2	1	FILES|REQUEST_HEADERS:X-Filename|REQUEST_HEADERS:X_Filename|REQUEST_HEADERS:X-File-Name	@pmFromFile:restricted-upload.data	none	1	CRITICAL	application-multi language-multi platform-multi attack-rce	Restricted File Upload Attempt
932370	REQUEST-932-APPLICATION-ATTACK-RCE.conf	930	2	1	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|XML:/*	@rx	none	0	CRITICAL	application-multi language-shell platform-windows attack-rce	Remote Command Execution: Windows Command Injection
932380	REQUEST-932-APPLICATION-ATTACK-RCE.conf	967	2	1	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|XML:/*	@rx	none	0	CRITICAL	application-multi language-shell platform-windows attack-rce	Remote Command Execution: Windows Command Injection
932371	REQUEST-932-APPLICATION-ATTACK-RCE.conf	998	2	2	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|XML:/*	@rx	none	0	CRITICAL	application-multi language-shell platform-windows attack-rce	Remote Command Execution: Windows Command Injection
932231	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1059	2	2	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|XML:/*	@rx	none	0	CRITICAL	application-multi language-shell platform-unix attack-rce	Remote Command Execution: Unix Command Injection
932131	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1092	1	2	REQUEST_HEADERS:User-Agent|REQUEST_HEADERS:Referer	@rx	none,cmdLine	0	CRITICAL	application-multi language-shell platform-unix attack-rce	Remote Command Execution: Unix Shell Expression Found
932200	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1148	2	2	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|XML:/*	@rx	none,lowercase,urlDecodeUni	1	CRITICAL	application-multi language-multi platform-multi attack-rce	RCE Bypass Technique
932205	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1187	1	2	REQUEST_HEADERS:Referer	@rx	none,lowercase,urlDecodeUni	1	CRITICAL	application-multi language-multi platform-multi attack-rce	RCE Bypass Technique
932206	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1230	1	2	REQUEST_HEADERS:Referer	@rx	none,lowercase,urlDecodeUni	1	CRITICAL	application-multi language-multi platform-multi attack-rce	RCE Bypass Technique
932207	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1272	1	2	REQUEST_HEADERS:Referer	@rx	none,lowercase,urlDecodeUni	1	CRITICAL	application-multi language-multi platform-multi attack-rce	RCE Bypass Technique
932220	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1312	2	2	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|XML:/*	@rx	none	0	CRITICAL	application-multi language-shell platform-unix attack-rce	Remote Command Execution: Unix Command Injection with pipe
932240	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1377	2	2	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS|XML:/*	@rx	none	1	CRITICAL	application-multi language-shell platform-unix attack-rce	Remote Command Execution: Unix Command Injection evasion attempt detected
932281	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1416	2	2	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|XML:/*	@rx	none	0	CRITICAL	application-multi language-shell platform-unix attack-rce	Remote Command Execution: Brace Expansion Found
932210	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1454	2	2	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|XML:/*	@rx	none,escapeSeqDecode,compressWhitespace	0	CRITICAL	application-multi language-shell platform-unix attack-rce	Remote Command Execution: SQLite System Command Execution
932271	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1490	2	2	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|XML:/*	@rx	none,cmdLine	0	CRITICAL	application-multi language-shell platform-unix attack-rce	Remote Command Execution: Unix Shell Expression Found
932300	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1533	2	2	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|XML:/*	@rx	none,escapeSeqDecode	0	CRITICAL	application-multi platform-multi attack-rce	Remote Command Execution: SMTP Command Execution
932310	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1566	2	2	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|XML:/*	@rx	none,escapeSeqDecode	0	CRITICAL	application-multi platform-multi attack-rce	Remote Command Execution: IMAP Command Execution
932320	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1601	2	2	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|XML:/*	@rx	none,escapeSeqDecode	0	CRITICAL	application-multi platform-multi attack-rce	Remote Command Execution: POP3 Command Execution
932236	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1664	2	2	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|XML:/*	@rx	none	0	CRITICAL	application-multi language-shell platform-unix attack-rce	Remote Command Execution: Unix Command Injection (command without evasion)
932239	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1728	1	2	REQUEST_HEADERS:User-Agent|REQUEST_HEADERS:Referer	@rx	none	0	CRITICAL	application-multi language-shell platform-unix attack-rce	Remote Command Execution: Unix Command Injection found in user-agent or referer header
932161	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1763	1	2	REQUEST_HEADERS:User-Agent|REQUEST_HEADERS:Referer	@pmFromFile:unix-shell.data	none,cmdLine,normalizePath	0	CRITICAL	application-multi language-shell platform-unix attack-rce	Remote Command Execution: Unix Shell Code Found in REQUEST_HEADERS
932232	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1831	2	3	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|XML:/*	@rx	none	0	CRITICAL	application-multi language-shell platform-unix attack-rce	Remote Command Execution: Unix Command Injection
932237	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1890	1	3	REQUEST_HEADERS:User-Agent|REQUEST_HEADERS:Referer	@rx	none,cmdLine,normalizePath	0	CRITICAL	application-multi language-shell platform-unix attack-rce	Remote Command Execution: Unix Shell Code Found in REQUEST_HEADERS
932238	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1949	2	3	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|XML:/*|REQUEST_HEADERS:Referer|REQUEST_HEADERS:User-Agent	@rx	none,cmdLine,normalizePath	0	CRITICAL	application-multi language-shell platform-unix attack-rce	Remote Command Execution: Unix Shell Code Found in REQUEST_HEADERS
932190	REQUEST-932-APPLICATION-ATTACK-RCE.conf	1985	2	3	ARGS	@rx	none,normalizePath,cmdLine	0	CRITICAL	application-multi language-shell platform-unix attack-rce	Remote Command Execution: Wildcard bypass technique attempt
932350	REQUEST-932-APPLICATION-ATTACK-RCE.conf	2046	2	3	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|REQUEST_HEADERS:User-Agent|REQUEST_HEADERS:Referer|ARGS_NAMES|ARGS|XML:/*	@rx	none	0	CRITICAL	application-multi language-shell platform-unix attack-rce	Remote Command Execution: Direct Unix Command Execution (No Arguments)
932301	REQUEST-932-APPLICATION-ATTACK-RCE.conf	2081	2	3	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|XML:/*	@rx	none,escapeSeqDecode	0	CRITICAL	application-multi platform-multi attack-rce	Remote Command Execution: SMTP Command Execution
932311	REQUEST-932-APPLICATION-ATTACK-RCE.conf	2115	2	3	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|XML:/*	@rx	none,escapeSeqDecode	0	CRITICAL	application-multi platform-multi attack-rce	Remote Command Execution: IMAP Command Execution
932321	REQUEST-932-APPLICATION-ATTACK-RCE.conf	2149	2	3	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|XML:/*	@rx	none,escapeSeqDecode	0	CRITICAL	application-multi platform-multi attack-rce	Remote Command Execution: POP3 Command Execution
932331	REQUEST-932-APPLICATION-ATTACK-RCE.conf	2182	2	3	REQUEST_COOKIES|REQUEST_COOKIES_NAMES|ARGS_NAMES|ARGS|XML:/*	@rx	none	0	CRITICAL	application-multi language-shell platform-unix attack-rce	Remote Command Execution: Unix shell history invocation
